clusterID,estimated_snowballing_pvalue,max_norm_cell_type_specificity,max_norm_disease_specificity,max_plof,mean_plof,median_plof,num_cell_type_string,num_disease_string,num_of_diseases,num_sig_go_enrichment_terms,std_plof,sum_plof,avg_embeddedness,avg_internal_degree,cluster_size,conductance,cut_ratio,edges_inside,expansion,gene_ratio,hub_dominance,internal_edge_density,newman_girvan_modularity,normalized_cut,significance,surprise,triangle_participation_ratio
paris.cesna.2021:16679,0.01504354178905487,0.2,0.4,21,7.2,5,4,1,5,0,8.043631020876083,36,0.0105144375477518,4,38,0.988943846377655,0.0100330746104767,76,357.7894736842105,0.131578947368421,0.6216216216216216,0.1081081081081081,-1.1536380492176673e-6,0.9900414297406293,894.9979383864406,113.98737847152832,0.3684210526315789
paris.cesna.2021:16684,0.4277532696723938,0.1818181818181818,0,48,20,15,2,0,0,0,14.45683229480096,220,0.0091722801574481,2.333333333333333,12,0.9960866526904264,0.0166423814460914,14,593.9166666666666,0.9166666666666666,0.8181818181818182,0.2121212121212121,-3.3436067842284584e-7,0.9966622988748742,175.12140904388716,29.817423430206347,0.3333333333333333
paris.cesna.2021:16685,0.3348758816719055,0.5,0,54,30.5,30.5,8,0,1,0,33.23401871576773,61,0.3242204836045613,1.75,8,0.992239467849224,0.0062690874450141,7,223.75,0.25,0.5714285714285714,0.25,5.444574084828773e-7,0.9923841079321746,88.86818735274228,16.01028143671029,0
paris.cesna.2021:16705,0.007689899764955044,0.4545454545454545,0.7272727272727273,113,59.09090909090909,54,1,1,8,45,36.10942964228193,650,0.0362223679337158,13.125,16,0.9775184669735576,0.0159932600958439,105,570.6875,0.6875,1,0.875,-5.698790159683209e-7,0.9782558672688568,1523.991054700894,368.7822645667858,1
paris.cesna.2021:16706,0.01094505749642849,0.5,0.875,188,61.125,24.5,2,1,12,34,65.44449665829163,489,0.0434007439911137,9.272727272727272,11,0.9739862280030605,0.0097282509017546,51,347.1818181818182,0.7272727272727273,1,0.9272727272727272,-1.0041292223059881e-7,0.9742947720556616,747.84950300286,182.04990963970403,1
paris.cesna.2021:16719,0.08906903862953186,0.1428571428571428,0.3571428571428571,164,48.85714285714285,23.5,3,1,10,0,56.20683936327314,684,0.0147770218051476,5.25,16,0.9939117199391172,0.0240187904604433,42,857.0625,0.875,0.9333333333333332,0.35,-1.162453302159211e-6,0.9950187319922528,549.9878162115587,109.72757374255994,0.75
paris.cesna.2021:16731,0.2224411517381668,0.25,0.5,87,42.25,37.5,2,1,2,0,33.139855159611066,169,0.0339054816746617,2,5,0.995274102079395,0.0118003025718608,5,421.2,0.8,1,0.5,-2.9243358492879612e-8,0.995444271989121,67.79250453466133,14.804554373180595,0.6
paris.cesna.2021:16732,0.231099933385849,0,0,14,7.5,7.5,0,0,0,0,9.192388155425116,15,0.0025640048895862,1.3333333333333333,3,0.9976717112922002,0.0160055281637531,2,571.3333333333334,0.6666666666666666,1,0.6666666666666666,-1.9277123981193345e-8,0.9978102109705964,27.980047707955315,6.487475813381013,0
paris.cesna.2021:16737,0.10994751006364822,0.5714285714285714,0.2857142857142857,40,19.285714285714285,24,1,3,7,5,14.75030266033306,135,0.1259284508442631,3.5,12,0.9917273980697262,0.0117573159226982,21,419.5833333333333,0.5833333333333334,0.9090909090909092,0.3181818181818182,1.5491556719702976e-7,0.9921341430732455,272.55827864555687,52.92049691617897,0.75
paris.cesna.2021:16785,0.1268482804298401,0.1052631578947368,0.631578947368421,27,7.894736842105263,5,2,1,14,120,8.332631549397327,150,0.0158644038778774,11.7,20,0.9940036900369004,0.0543597073909022,117,1939.5,0.95,1,0.6157894736842106,-9.946252666456814e-6,0.9971288093739208,1621.9843480031395,370.3711294548326,1
paris.cesna.2021:16797,0.21024341881275177,0.2857142857142857,0.2857142857142857,21,13,14,2,1,7,1,7.393691004272944,91,0.0073896386253886,5.5,8,0.9967036260113876,0.0465943795354571,22,1663,0.875,1,0.7857142857142857,-1.1636659256120331e-6,0.9977776526343956,314.2372552292601,74.92838769613991,1
paris.cesna.2021:16823,0.011656849645078182,0.3703703703703703,0.5555555555555556,190,61.92592592592592,53,1,1,13,40,52.07164142271531,1672,0.0980308696678507,18.057142857142857,35,0.9637136131365908,0.0134469332820611,316,479.57142857142856,0.7714285714285715,0.9705882352941176,0.5310924369747899,-1.981265263024187e-6,0.9650683431054532,4311.283883065668,954.3598798853916,1
paris.cesna.2021:16824,0.02398361824452877,0.2857142857142857,0.4285714285714285,188,65.28571428571429,37,2,5,12,5,65.83239902893378,457,0.0184585330947684,7.555555555555555,9,0.986051282051282,0.0149652875066156,34,534.1111111111111,0.7777777777777778,1,0.9444444444444444,-1.552191002395874e-7,0.9864396163813698,500.39889918295694,121.98395835894806,1
paris.cesna.2021:16827,0.13222411274909973,0.1666666666666666,0.7777777777777778,38,14.88888888888889,11,2,1,13,409,11.905949520593817,268,0.0139342880632798,12.947368421052632,19,0.9934189406099518,0.0547763747934859,123,1954.421052631579,0.9473684210526316,1,0.7192982456140351,-9.125874996546776e-6,0.9964110462662352,1736.7016497980046,408.1961198594856,1
paris.cesna.2021:16841,0.4573347270488739,0.5,0.5,77,59.5,59.5,3,5,6,0,24.748737341529164,119,0.2261723245593078,1.9259259259259256,27,0.9830176355323318,0.0031251816966102,26,111.48148148148148,0.074074074074074,1,0.074074074074074,1.5550863421334494e-6,0.983260833896229,295.8825034346633,30.238784266840216,0
paris.cesna.2021:16845,0.22289301455020905,0.119047619047619,0.3809523809523809,217,18,7,2,1,27,831,38.93271243518714,756,0.0157580029492938,27.627906976744185,43,0.9870892018779344,0.0592404944404151,594,2112.279069767442,0.9767441860465116,1,0.6578073089700996,-5.529968049209996e-5,0.9943767740592232,8297.04960161986,1918.9778122261928,1
paris.cesna.2021:16846,0.12171006202697754,0.0789473684210526,0.631578947368421,111,13.105263157894736,8,3,1,14,421,19.4488789000656,498,0.0151799289519961,25.95,40,0.9865285781030992,0.0532922964749432,519,1900.35,0.95,1,0.6653846153846154,-3.877606667561571e-5,0.9926347353015832,7259.177345037895,1682.536557434749,1
paris.cesna.2021:16853,0.005867763422429562,0.0833333333333333,0.75,14,5.25,4.5,5,1,10,0,4.287932326467343,63,0.0638784768996076,14.818181818181818,22,0.9769448373408768,0.0175998287666869,163,627.9090909090909,0.5454545454545454,0.9523809523809524,0.7056277056277056,-1.305854351158996e-6,0.9780600155344692,2296.010913535312,537.8582704845146,1
paris.cesna.2021:16854,0.0059224809519946575,0.3,0.45,23,4,2,1,1,7,1,5.628872935705317,80,0.0905393659723526,24.526315789473685,38,0.9615194054500412,0.0171852192945559,466,612.8421052631579,0.5263157894736842,0.918918918918919,0.662873399715505,-2.214960436409815e-6,0.9633980568932422,6514.9793848934005,1508.9786040204422,1
paris.cesna.2021:16870,0.2573457956314087,0.2,0.1333333333333333,21,8.066666666666666,6,1,2,5,0,6.649024274998837,121,0.0492671039159324,12.588235294117649,17,0.9897386717813474,0.0340277022192768,107,1214.1764705882354,0.8823529411764706,0.9375,0.7867647058823529,-2.4365601635523367e-6,0.9914040479247151,1528.6162683638736,364.5663352788855,0.8823529411764706
paris.cesna.2021:16871,0.1343391239643097,0.125,0.2083333333333333,71,12.25,9,2,1,11,150,14.812597458861186,294,0.0211582988306932,10.5,28,0.9863832152285674,0.0213228432860627,147,760.6071428571429,0.8571428571428571,1,0.3888888888888889,-3.0446784712943954e-6,0.988101439515531,1944.2870070006943,399.1278885783072,0.9642857142857144
paris.cesna.2021:16872,0.007129545323550701,0.2727272727272727,0.3636363636363636,25,9.363636363636363,10,3,1,13,13,7.283855123116155,103,0.0531437344866517,7.142857142857143,21,0.9897631884255784,0.0193570000453794,75,690.6190476190476,0.5238095238095238,0.95,0.3571428571428571,-1.1598777713247186e-6,0.9909339065400176,983.990786653528,197.41587594216992,1
paris.cesna.2021:16883,0.19200068712234497,0.3333333333333333,0.6666666666666666,0,0,0,7,1,2,0,0,0,0.3185040628853925,2.6666666666666665,12,0.9083094555873924,7.402322040705e-4,16,26.416666666666668,0.25,0.4545454545454545,0.2424242424242424,7.265495088858852e-7,0.9083350737053012,202.5620921333292,36.12201239443194,0
paris.cesna.2021:16887,0.30915358662605286,0.15,0.2,94,15.95,9,2,1,4,158,21.45613640601877,319,0.0235993194137741,10.857142857142858,21,0.9881045547033964,0.025277682125039,114,901.8571428571428,0.9523809523809524,0.95,0.5428571428571428,-2.399408578655014e-6,0.9896328201088468,1558.9181227864,346.74517855711355,1
paris.cesna.2021:16890,0.02201223373413086,0.4705882352941176,0.5882352941176471,86,27.47058823529412,17,1,1,20,57,23.01390244791945,467,0.1127555571225607,7.25,24,0.991959706113396,0.0250724129876197,87,894.4583333333334,0.7083333333333334,0.9565217391304348,0.3152173913043478,-2.4122675012191337e-6,0.9936916053381114,1128.1907745248106,218.45310353799488,0.875
paris.cesna.2021:16907,0.05057934671640396,0.1052631578947368,0.1052631578947368,171,22.68421052631579,10,5,2,4,26,38.71412695297408,431,0.0263943562332382,10.8,25,0.986933165561632,0.0228659527947524,135,815.72,0.76,0.7916666666666666,0.45,-2.707761091614062e-6,0.9885785726988404,1811.1057267709016,385.7919445228957,1
paris.cesna.2021:16908,0.007476535625755787,0.2857142857142857,0.2857142857142857,64,34.142857142857146,32,1,1,9,2,19.92844341996778,239,0.0675645877756594,7.473684210526316,19,0.9857615562017448,0.0145017111163559,71,517.421052631579,0.3684210526315789,1,0.4152046783625731,-6.49602308567666e-7,0.9865554377820044,945.023295113163,197.31222054625616,1
paris.cesna.2021:16909,0.009840792044997215,0.2,0.6,16,7.8,10,4,1,4,0,7.429670248402684,39,0.0143201129721091,5.333333333333333,9,0.9867549668874172,0.0111329037078546,24,397.3333333333333,0.5555555555555556,1,0.6666666666666666,-8.577728571532168e-8,0.9870438829335528,335.76057249546375,77.84975120258564,1
paris.cesna.2021:16910,0.005635587964206934,0.125,0.6875,46,11.4375,7.5,6,1,10,0,11.848874770767615,183,0.1947916703935242,22.24390243902439,41,0.9526012161530066,0.0125371243616525,456,447.0487804878049,0.3902439024390244,1,0.5560975609756098,-5.592010195271288e-7,0.9540804126173972,6251.617782437973,1397.7871764649672,1
paris.cesna.2021:16919,0.20205773413181305,0,0.3333333333333333,50,33.333333333333336,35,0,8,9,0,17.55942292142123,100,0.0067190074773928,2,4,0.9967320261437908,0.0170892281832189,4,610,0.75,1,0.6666666666666666,-3.9139813191623465e-8,0.9969291787112748,55.96009541591063,12.974952255295062,0.75
paris.cesna.2021:16921,0.0789778083562851,0.2307692307692307,0.2307692307692307,64,16.46153846153846,11,1,1,13,0,19.220715320609106,214,0.0381223835992395,4,17,0.995727569741141,0.0261262063258126,34,932.2352941176472,0.7647058823529411,1,0.25,-1.6544886131066051e-6,0.9970067122442988,431.6454814276054,77.76429265547254,0.8823529411764706
paris.cesna.2021:16922,0.017252273857593536,0.3333333333333333,0.3333333333333333,34,23.33333333333333,33,4,3,4,1,17.61628034896508,70,0.5091772633721862,4.125,16,0.9815229563269876,0.0061408794103634,33,219.125,0.1875,0.9333333333333332,0.275,1.5329889224104417e-6,0.981806218871616,422.5980080195045,78.50582624086178,0.9375
paris.cesna.2021:16955,0.2625695466995239,0.125,0.5,68,23.25,18,12,1,6,0,19.717649816489647,186,0.1146425631311607,2.421052631578948,19,0.9940522368761314,0.0113405711588388,23,404.6315789473685,0.4210526315789473,1,0.1345029239766081,1.0640252642258864e-6,0.9946731676714236,276.20964689477404,39.115170436773205,0.4210526315789473
paris.cesna.2021:16975,0.10653240978717804,0.16,0.36,200,22.56,10,1,1,12,98,40.029239313281984,564,0.049591531206907,14.37037037037037,27,0.9899741602067184,0.0397780601862234,194,1418.962962962963,0.925925925925926,0.9615384615384616,0.5527065527065527,-9.296882432589006e-6,0.9930609266062124,2657.9493799027805,593.5028226927313,1
paris.cesna.2021:17007,0.3255755305290222,0,1,14,14,14,0,1,2,0,-1,14,0.6195693581780538,2.4,5,0.9896907216494846,0.0064548663640948,6,230.4,0.2,0.75,0.6,4.760475240096308e-7,0.9897838132356052,82.93865429169125,18.839975838637493,0
paris.cesna.2021:17008,0.3328179717063904,0.15,0.55,213,24.25,10.5,1,1,10,66,46.95112240124662,485,0.0067858434319947,10.095238095238097,21,0.9939685339554468,0.0466300427901414,106,1663.6666666666667,0.9523809523809524,0.85,0.5047619047619047,-8.069040011707579e-6,0.9967841050621764,1438.596913802913,314.84271260173807,1
paris.cesna.2021:17019,0.13005675375461578,0.3333333333333333,0.1666666666666666,53,23.666666666666668,23.5,2,4,5,0,16.907591983090516,142,0.4318979547771482,2.875,16,0.9753879079721776,0.0031930471092677,23,113.9375,0.375,0.4666666666666667,0.1916666666666666,2.1592203753876102e-6,0.9755352145922406,285.09463783413,46.76593340810376,0.1875
paris.cesna.2021:17027,0.11578210443258286,0.3333333333333333,0.3333333333333333,113,20.77777777777778,9,1,3,12,0,35.26250763125681,187,0.0117554140031561,6.6,10,0.9962371721778792,0.0489618650004202,33,1747.4,0.9,1,0.7333333333333333,-2.009347725518241e-6,0.9976473690130792,467.0820543433509,110.14497409900258,1
paris.cesna.2021:17037,0.09626001864671707,0.25,0.6,49,10.75,7,1,1,19,365,11.679379039008971,215,0.0171828214029786,11.047619047619047,21,0.9932852884142284,0.0458052047546974,116,1634.2380952380952,0.9523809523809524,1,0.5523809523809524,-7.796813835057641e-6,0.9960511971444788,1589.1898342332804,354.8101159289166,0.9523809523809524
paris.cesna.2021:17056,0.06119952350854874,0.25,0.375,30,8.5,5,2,1,9,0,10.042765697612529,68,0.0159975302464653,4,12,0.9949114809710592,0.0219150764517424,24,782.0833333333334,0.6666666666666666,0.7272727272727273,0.3636363636363636,-5.003437197459418e-7,0.9956693683090267,315.413295174522,63.59377932289112,0.75
paris.cesna.2021:17099,0.12260463088750839,0.1333333333333333,0.2666666666666666,120,31.066666666666663,21,2,1,7,0,30.966494950572137,466,0.2273660334978557,4.9523809523809526,21,0.993708408953418,0.0219236077187756,52,782.1904761904761,0.7142857142857143,1,0.2476190476190476,-8.746465877718314e-8,0.9950341456791824,659.5914953385819,118.4555015683955,0.7142857142857143
paris.cesna.2021:17105,0.009783640503883362,0.2222222222222222,0.2222222222222222,49,13.444444444444445,8,4,1,7,49,16.05545943838973,121,0.1484929040714908,12.272727272727272,22,0.9785544082605242,0.0156963870280572,135,560,0.4090909090909091,0.9047619047619048,0.5844155844155844,-1.0352551074371725e-6,0.97954909411903,1860.7383789192893,420.4062384420778,0.9545454545454546
paris.cesna.2021:17106,0.025705739855766296,0.5,1,17,13.5,13.5,5,1,3,0,4.949747468305833,27,0.1246772162388861,3.6666666666666665,6,0.994020114161457,0.0170761774017314,11,609.5,0.3333333333333333,1,0.7333333333333333,7.32315689664073e-8,0.994315571892702,155.69401811445027,36.71497232371523,1
paris.cesna.2021:17107,0.20310771465301514,0.1764705882352941,0.1176470588235294,62,21.705882352941178,17,1,1,8,47,17.45266708085885,369,0.042362352659217103,6.7,20,0.9875314041127756,0.0148728944196866,67,530.65,0.85,1,0.3526315789473684,-4.310812466559315e-7,0.9883883797759748,877.9798085618196,175.52973796472253,1
paris.cesna.2021:17146,0.24868357181549072,0.3333333333333333,0.1111111111111111,72,27.11111111111111,20,1,3,4,50,23.661384387036847,244,0.0388029990668923,6.545454545454546,11,0.9945188794153472,0.0332783110187279,36,1187.6363636363635,0.8181818181818182,0.9,0.6545454545454545,-9.653633228443303e-7,0.995573553752353,502.5603213551766,116.12380127643944,0.8181818181818182
paris.cesna.2021:17161,0.12774533033370972,0.3333333333333333,0.5,83,43.833333333333336,38,1,1,10,0,32.332130561821415,263,0.3473508463209962,3.1,20,0.9851247600767754,0.0057540850360155,31,205.3,0.3,0.5789473684210527,0.1631578947368421,1.0179633510653234e-6,0.9854564826248764,378.7634924690443,58.31454444949107,0.3
paris.cesna.2021:17177,0.04144212231040001,0,0,0,0,0,0,0,0,0,0,0,0.0258040451907052,2.888888888888889,9,0.9916826615483044,0.0096510071292923,13,344.44444444444446,0.2222222222222222,0.75,0.3611111111111111,9.780971851446704e-8,0.991933129276588,170.73636854627406,34.35845421673903,0.5555555555555556
paris.cesna.2021:17178,0.019384901970624924,0,0.25,101,35,16,0,3,4,0,44.57203906785808,140,0.0087987800392568,4.571428571428571,14,0.9939376716870324,0.0210032226425669,32,749.5,0.2857142857142857,0.8461538461538461,0.3516483516483517,-5.662765645471044e-7,0.994784961043413,419.2235002928075,83.74812792187609,0.6428571428571429
paris.cesna.2021:17197,0.3204786479473114,0.25,0.125,63,18.625,9.5,1,5,6,0,23.42122053669645,149,0.2082801345468341,1.894736842105263,19,0.992436974789916,0.0069683738494217,18,248.6315789473684,0.4210526315789473,0.8888888888888888,0.1052631578947368,1.2258916100851006e-6,0.99281860552292,211.4655839188729,26.560605506767537,0
paris.cesna.2021:17223,0.23293650150299072,0.25,0.25,69,22.5,10,8,2,3,0,31.67017524422624,90,0.0148785380291738,2.6666666666666665,6,0.9920556107249257,0.0093295604180091,8,333,0.6666666666666666,0.8,0.5333333333333333,-2.6492006564751133e-8,0.9922170554597586,109.19451218144542,24.19388742631025,0
paris.cesna.2021:17226,0.12961141765117645,0.25,0.375,42,21.875,22.5,3,1,9,33,14.642770034584109,175,0.0131199464013769,7.777777777777778,9,0.990826890315817,0.0235391177111546,35,840.1111111111111,0.8888888888888888,1,0.9722222222222222,-3.803284632921201e-7,0.9914375712472666,518.49832375854,126.5760076884356,1
paris.cesna.2021:17235,0.2073076367378235,0.3333333333333333,1,73,28,7,3,2,4,48,39,84,0.5265786950864485,2.769230769230769,13,0.9962867457452296,0.0208204898279437,18,743,0.2307692307692307,0.5,0.2307692307692307,3.263750894309529e-8,0.9970667419869704,226.8704052957192,39.78679870535906,0.3846153846153846
paris.cesna.2021:17236,0.32857808470726013,0,0.5,35,21,21,0,1,2,0,19.79898987322333,42,0.4665791470255948,2.1538461538461537,13,0.9864341085271318,0.0043887066248776,14,156.6153846153846,0.1538461538461538,0.4166666666666667,0.1794871794871795,7.803374071442148e-7,0.9865986234368208,172.5191813838026,27.59518140020229,0.2307692307692307
paris.cesna.2021:17241,0.12165405601263046,1,0,0,0,0,4,0,0,0,-1,0,0.0464233841684822,1.3333333333333333,3,0.9870967741935484,0.0028574630210667,2,102,0.3333333333333333,1,0.6666666666666666,-6.276525668070732e-10,0.9871215033207104,27.980047707955315,6.487475813381013,0
paris.cesna.2021:17248,0.03177683800458908,0.2307692307692307,0.6153846153846154,56,17.46153846153846,8,2,1,10,58,19.923250172496893,227,0.012753248861872001,11.6,15,0.992803672608462,0.0448473638979187,87,1600.3333333333333,0.8666666666666667,1,0.8285714285714286,-3.737506258576413e-6,0.9947399343094152,1252.092027213823,300.8731067217612,1
paris.cesna.2021:17265,0.3663431704044342,0.2941176470588235,0.0294117647058823,92,14.852941176470589,11,1,5,6,43,17.582933104061148,505,0.0205237334145782,22.11428571428572,35,0.980046403712297,0.0304556815996923,387,1086.1714285714286,0.9714285714285714,0.9411764705882352,0.6504201680672269,-9.74651254990504e-6,0.983109489945716,5398.559951352579,1245.9311330924272,1
